event_id,source_dataset,source_id,event_kind,category,title,summary,datetime_utc,date,countries,target_country,target_name,attacker,weapon,severity,outcome,side,lat,lon,geo_precision,casualties_killed,casualties_injured,interceptions_claimed,source,source_url,classification,content_hash,ingested_at,raw
smap:LUAM-22826201,strikemap_master,LUAM-22826201,launch,,Israeli Home Front Command: Early warning issued for central Israel after missile launches detected from Iran,"Jerusalem, Jerusalem District",2026-03-06T19:55:00+00:00,2026-03-06,"[""saudi""]",saudi,"Jerusalem, Jerusalem District",israel,,,,israel,32.03618,34.98871,point,,,1,liveuamap,https://x.com/AJABreaking/status/2030009484639097028,kinetic_confirmed,e14eca2360aee52b,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826201"", ""location"": ""Jerusalem, Jerusalem District"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:55:00+00:00"", ""country"": ""saudi"", ""event_kind"": ""launch"", ""side"": ""israel"", ""title"": ""Israeli Home Front Command: Early warning issued for central Israel after missile launches detected from Iran"", ""source_url"": ""https://x.com/AJABreaking/status/2030009484639097028"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826199,strikemap_master,LUAM-22826199,strike,,"Lebanese Ministry of Health: The death toll from the airstrikes on Nabi Sheet in the Baalbek district has risen to 9, with 17 injured.","Baalbek-Hermel Governorate, Lebanon",2026-03-06T19:52:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"Baalbek-Hermel Governorate, Lebanon",israel,,,,israel,33.86417,36.11378,point,,,1,liveuamap,https://x.com/SkyNewsArabia_B/status/2030008746408292428,kinetic_confirmed,93edcf4df6e89a5e,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826199"", ""location"": ""Baalbek-Hermel Governorate, Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:52:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Lebanese Ministry of Health: The death toll from the airstrikes on Nabi Sheet in the Baalbek district has risen to 9, with 17 injured."", ""source_url"": ""https://x.com/SkyNewsArabia_B/status/2030008746408292428"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22826196,strikemap_master,LUAM-22826196,strike,,Israeli airstrike targets the town of Selaa in southern Lebanon,Lebanon,2026-03-06T19:24:00+00:00,2026-03-06,"[""lebanon""]",lebanon,Lebanon,israel,,,,israel,33.25206,35.38198,point,,,1,liveuamap,https://x.com/SawtBeirut/status/2030001577822671169,kinetic_confirmed,ab1ff2de6c77af2c,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826196"", ""location"": ""Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:24:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Israeli airstrike targets the town of Selaa in southern Lebanon"", ""source_url"": ""https://x.com/SawtBeirut/status/2030001577822671169"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826197,strikemap_master,LUAM-22826197,strike,,Israeli launched an airstrike on the town of Yater; reports indicate there are casualties.,North District,2026-03-06T19:24:00+00:00,2026-03-06,"[""lebanon""]",lebanon,North District,israel,,,,israel,33.15473,35.33968,point,,,1,liveuamap,https://x.com/Mulhak/status/2030001556079157331,kinetic_confirmed,3f3d9079575d65e6,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826197"", ""location"": ""North District"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:24:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Israeli launched an airstrike on the town of Yater; reports indicate there are casualties."", ""source_url"": ""https://x.com/Mulhak/status/2030001556079157331"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826194,strikemap_master,LUAM-22826194,strike,,An Israeli air strike on Jabalia camp in the northern Gaza Strip,Gaza,2026-03-06T19:16:00+00:00,2026-03-06,"[""israel""]",israel,Gaza,israel,,,,israel,31.53218,34.49089,point,,,1,liveuamap,https://x.com/PalinfoAr/status/2029999524945485994,kinetic_confirmed,54e5f1091763cb54,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826194"", ""location"": ""Gaza"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:16:00+00:00"", ""country"": ""israel"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""An Israeli air strike on Jabalia camp in the northern Gaza Strip"", ""source_url"": ""https://x.com/PalinfoAr/status/2029999524945485994"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826192,strikemap_master,LUAM-22826192,strike,,"Israeli airstrike targets Al-Housh area - Tyre, specifically the villas neighborhood, Lebanon","Sour,South Governorate",2026-03-06T19:15:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"Sour,South Governorate",israel,,,,israel,33.24332,35.23401,point,,,1,liveuamap,https://x.com/Lebanon24/status/2029999409086214165,kinetic_confirmed,d31f2ffe80129af5,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826192"", ""location"": ""Sour,South Governorate"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:15:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Israeli airstrike targets Al-Housh area - Tyre, specifically the villas neighborhood, Lebanon"", ""source_url"": ""https://x.com/Lebanon24/status/2029999409086214165"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826195,strikemap_master,LUAM-22826195,strike,,"Reuters, citing Ghanaian officials: Two soldiers injured in an attack targeting our international peacekeeping battalion in southern Lebanon",North District,2026-03-06T19:14:00+00:00,2026-03-06,"[""lebanon""]",lebanon,North District,israel,,,,israel,33.11296,35.1329,point,,,1,liveuamap,https://x.com/Mulhak/status/2029998994110267467,kinetic_confirmed,ccfd8b2a449b4b68,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826195"", ""location"": ""North District"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:14:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Reuters, citing Ghanaian officials: Two soldiers injured in an attack targeting our international peacekeeping battalion in southern Lebanon"", ""source_url"": ""https://x.com/Mulhak/status/2029998994110267467"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22826193,strikemap_master,LUAM-22826193,strike,,Lebanon Debate correspondent: A fiery belt of 14 raids on the eastern mountain range without prior warning,Beqaa,2026-03-06T19:13:00+00:00,2026-03-06,"[""lebanon""]",lebanon,Beqaa,israel,,,,israel,33.85191,36.11412,point,,,1,liveuamap,https://x.com/lebanondebate/status/2029998901978128647,kinetic_confirmed,a3e33f0f1911bf5d,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826193"", ""location"": ""Beqaa"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:13:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Lebanon Debate correspondent: A fiery belt of 14 raids on the eastern mountain range without prior warning"", ""source_url"": ""https://x.com/lebanondebate/status/2029998901978128647"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22826191,strikemap_master,LUAM-22826191,strike,,An Israeli airstrike targeted the outskirts of the town of Ain Baal in southern Lebanon.,"South Governorate, Lebanon",2026-03-06T19:05:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"South Governorate, Lebanon",israel,,,,israel,33.22866,35.26646,point,,,1,liveuamap,https://x.com/Lebanon24/status/2029996921218036008,kinetic_confirmed,28d397756dfc43bf,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826191"", ""location"": ""South Governorate, Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:05:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""An Israeli airstrike targeted the outskirts of the town of Ain Baal in southern Lebanon."", ""source_url"": ""https://x.com/Lebanon24/status/2029996921218036008"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826183,strikemap_master,LUAM-22826183,strike,,Three civilians were injured in an Israeli airstrike targeting the town of Abba in southern Lebanon.,"Nabatiyeh Governorate, Lebanon",2026-03-06T19:00:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"Nabatiyeh Governorate, Lebanon",israel,,,,israel,33.35895,35.40035,point,,,1,liveuamap,https://x.com/Lebanon24/status/2029995637186429437,kinetic_confirmed,bf3b32e27d0fab32,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826183"", ""location"": ""Nabatiyeh Governorate, Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:00:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Three civilians were injured in an Israeli airstrike targeting the town of Abba in southern Lebanon."", ""source_url"": ""https://x.com/Lebanon24/status/2029995637186429437"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826185,strikemap_master,LUAM-22826185,strike,,"Israeli airstrikes targeted Al-Shaara and Nabi Sheet - Al-Khariba in the Bekaa Valley, Lebanon",Beqaa,2026-03-06T19:00:00+00:00,2026-03-06,"[""lebanon""]",lebanon,Beqaa,israel,,,,israel,33.8388,36.09001,point,,,1,liveuamap,https://x.com/Lebanon24/status/2029995465844859326,kinetic_confirmed,4ad732d15aca717b,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826185"", ""location"": ""Beqaa"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T19:00:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Israeli airstrikes targeted Al-Shaara and Nabi Sheet - Al-Khariba in the Bekaa Valley, Lebanon"", ""source_url"": ""https://x.com/Lebanon24/status/2029995465844859326"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826184,strikemap_master,LUAM-22826184,strike,,Israeli airstrikes target the eastern mountain range.,"Baalbek-Hermel Governorate, Lebanon",2026-03-06T18:54:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"Baalbek-Hermel Governorate, Lebanon",israel,,,,israel,33.85804,36.13596,point,,,1,liveuamap,https://x.com/OTVLebanon/status/2029994153862447315,kinetic_confirmed,e2744a05164c7f55,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826184"", ""location"": ""Baalbek-Hermel Governorate, Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:54:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Israeli airstrikes target the eastern mountain range."", ""source_url"": ""https://x.com/OTVLebanon/status/2029994153862447315"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826186,strikemap_master,LUAM-22826186,strike,,Israeli airstrike with two missiles on the eastern mountain range near Nabi Sheet and Janta,"Baalbek-Hermel Governorate, Lebanon",2026-03-06T18:52:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"Baalbek-Hermel Governorate, Lebanon",israel,,,,israel,33.84136,36.10004,point,,,1,liveuamap,https://x.com/kataeb_Ar/status/2029993621559128354,kinetic_confirmed,233fff19e7c5e580,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826186"", ""location"": ""Baalbek-Hermel Governorate, Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:52:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Israeli airstrike with two missiles on the eastern mountain range near Nabi Sheet and Janta"", ""source_url"": ""https://x.com/kataeb_Ar/status/2029993621559128354"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826166,strikemap_master,LUAM-22826166,strike,,An Israeli airstrike targeted a house in the town of Al-Mansouri.,"South Governorate, Lebanon",2026-03-06T18:43:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"South Governorate, Lebanon",israel,,,,israel,33.17149,35.21135,point,,,1,liveuamap,https://x.com/MTVLebanonNews/status/2029991208924119419,kinetic_confirmed,f57bff8e406d6c4c,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826166"", ""location"": ""South Governorate, Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:43:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""An Israeli airstrike targeted a house in the town of Al-Mansouri."", ""source_url"": ""https://x.com/MTVLebanonNews/status/2029991208924119419"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826130,strikemap_master,LUAM-22826130,strike,,Israeli airstrike targeted the town of Shaqra,"Nabatiyeh Governorate, Lebanon",2026-03-06T18:26:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"Nabatiyeh Governorate, Lebanon",israel,,,,israel,33.18687,35.46318,point,,,1,liveuamap,https://x.com/MTVLebanonNews/status/2029986947444207723,kinetic_confirmed,2f040ba3e67b8bfd,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826130"", ""location"": ""Nabatiyeh Governorate, Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:26:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Israeli airstrike targeted the town of Shaqra"", ""source_url"": ""https://x.com/MTVLebanonNews/status/2029986947444207723"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826141,strikemap_master,LUAM-22826141,strike,,A new Israeli airstrike targets Ansar again in Lebanon,"Nabatiyeh Governorate, Lebanon",2026-03-06T18:21:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"Nabatiyeh Governorate, Lebanon",israel,,,,israel,33.37113,35.35967,point,,,1,liveuamap,https://x.com/Lebanon24/status/2029985815221215439,kinetic_confirmed,efe7514612534848,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826141"", ""location"": ""Nabatiyeh Governorate, Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:21:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""A new Israeli airstrike targets Ansar again in Lebanon"", ""source_url"": ""https://x.com/Lebanon24/status/2029985815221215439"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826132,strikemap_master,LUAM-22826132,strike,,"Bahrain: Iranian ballistic missile attack targeted the city of Manama, causing extensive damage to two hotels and a residential tower.","Manama, Bahrain",2026-03-06T18:19:00+00:00,2026-03-06,"[""bahrain""]",bahrain,"Manama, Bahrain",iran,,,,iran,26.21893,50.58071,point,,,1,liveuamap,https://x.com/ammar_sakkar/status/2029985311460040736,kinetic_confirmed,bd2c02e40b0f7077,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826132"", ""location"": ""Manama, Bahrain"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:19:00+00:00"", ""country"": ""bahrain"", ""event_kind"": ""strike"", ""side"": ""iran"", ""title"": ""Bahrain: Iranian ballistic missile attack targeted the city of Manama, causing extensive damage to two hotels and a residential tower."", ""source_url"": ""https://x.com/ammar_sakkar/status/2029985311460040736"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""original"", ""original_side"": ""iran"", ""scrub_version"": ""v1""}"
smap:LUAM-22826135,strikemap_master,LUAM-22826135,strike,,Air defenses shoot down a drone attempting to target the US Victoria base at Baghdad Airport and Camp Taji north of Baghdad targeted with several missiles,"Baghdad, Baghdad Governorate",2026-03-06T18:14:00+00:00,2026-03-06,"[""iraq""]",iraq,"Baghdad, Baghdad Governorate",us,,,,us,33.52711,44.26323,point,,,1,liveuamap,https://x.com/khalediskef/status/2029983900131332347,kinetic_confirmed,578ca2c24f4b9159,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826135"", ""location"": ""Baghdad, Baghdad Governorate"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:14:00+00:00"", ""country"": ""iraq"", ""event_kind"": ""strike"", ""side"": ""us"", ""title"": ""Air defenses shoot down a drone attempting to target the US Victoria base at Baghdad Airport and Camp Taji north of Baghdad targeted with several missiles"", ""source_url"": ""https://x.com/khalediskef/status/2029983900131332347"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""us"", ""attribution_method"": ""original"", ""original_side"": ""us"", ""scrub_version"": ""v1""}"
smap:LUAM-22826092,strikemap_master,LUAM-22826092,strike,,Raid on Ansar and Raid on the town of Aita al-Shaab,"Ansar, Nabatiyeh",2026-03-06T18:12:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"Ansar, Nabatiyeh",israel,,,,israel,33.38088,35.35692,point,,,1,liveuamap,https://x.com/kon_mowaten/status/2029983385863467212,kinetic_confirmed,2f8dc7f186adf494,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826092"", ""location"": ""Ansar, Nabatiyeh"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:12:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Raid on Ansar and Raid on the town of Aita al-Shaab"", ""source_url"": ""https://x.com/kon_mowaten/status/2029983385863467212"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22826094,strikemap_master,LUAM-22826094,strike,,"Multiple airstrikes reported on Jurf al-Sakhar, southern Baghdad","Hillah,Babylon Governorate",2026-03-06T18:12:00+00:00,2026-03-06,"[""iraq""]",iraq,"Hillah,Babylon Governorate",iran,,,,iran,32.86246,44.23044,point,,,1,liveuamap,https://x.com/Tammuz_Intel/status/2029983514788037000,kinetic_confirmed,64dc15c098d038af,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826094"", ""location"": ""Hillah,Babylon Governorate"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:12:00+00:00"", ""country"": ""iraq"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Multiple airstrikes reported on Jurf al-Sakhar, southern Baghdad"", ""source_url"": ""https://x.com/Tammuz_Intel/status/2029983514788037000"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22826096,strikemap_master,LUAM-22826096,strike,,Israeli airstrike on the town of Maroun al-Ras in southern Lebanon,"Nabatiyeh Governorate, Lebanon",2026-03-06T18:12:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"Nabatiyeh Governorate, Lebanon",israel,,,,israel,33.10019,35.4431,point,,,1,liveuamap,https://x.com/AJABreaking/status/2029983552973029807,kinetic_confirmed,4f65f74f0bec8b42,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826096"", ""location"": ""Nabatiyeh Governorate, Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:12:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Israeli airstrike on the town of Maroun al-Ras in southern Lebanon"", ""source_url"": ""https://x.com/AJABreaking/status/2029983552973029807"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826126,strikemap_master,LUAM-22826126,strike,,"Israeli airstrikes target areas of Ansar, Bint Jbeil, Maroun al-Ras, Aita al-Shaab and Yater in southern Lebanon.","Nabatiyeh Governorate, Lebanon",2026-03-06T18:10:00+00:00,2026-03-06,"[""lebanon""]",lebanon,"Nabatiyeh Governorate, Lebanon",israel,,,,israel,33.09904,35.44756,point,,,1,liveuamap,https://x.com/Lebanon24/status/2029982997475135903,kinetic_confirmed,c887d699a0c66508,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826126"", ""location"": ""Nabatiyeh Governorate, Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:10:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Israeli airstrikes target areas of Ansar, Bint Jbeil, Maroun al-Ras, Aita al-Shaab and Yater in southern Lebanon."", ""source_url"": ""https://x.com/Lebanon24/status/2029982997475135903"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826129,strikemap_master,LUAM-22826129,strike,,"9 killed in Israeli airstrike on a house in Majdal Selm, southern Lebanon",Lebanon,2026-03-06T18:10:00+00:00,2026-03-06,"[""lebanon""]",lebanon,Lebanon,israel,,,,israel,33.22263,35.46541,point,,,1,liveuamap,https://x.com/syr_television/status/2029982939757359517,kinetic_confirmed,9f2a8d0fb53c9fcf,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826129"", ""location"": ""Lebanon"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:10:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""9 killed in Israeli airstrike on a house in Majdal Selm, southern Lebanon"", ""source_url"": ""https://x.com/syr_television/status/2029982939757359517"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22826150,strikemap_master,LUAM-22826150,strike,,"Around 10 explosions reported in the city of Mosul, Iraq, following airstrikes targeting resistance faction positions in the areas of al-Qubba, al-Rashidiyah, and Sharikhan","Mosul,Nineveh Governorate",2026-03-06T18:10:00+00:00,2026-03-06,"[""iraq""]",iraq,"Mosul,Nineveh Governorate",us_israel,,,,us_israel,36.39892,43.0969,point,,,10,liveuamap,https://x.com/AlexandruC4/status/2029983079343816860,kinetic_confirmed,84f6c3effc612352,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826150"", ""location"": ""Mosul,Nineveh Governorate"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:10:00+00:00"", ""country"": ""iraq"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Around 10 explosions reported in the city of Mosul, Iraq, following airstrikes targeting resistance faction positions in the areas of al-Qubba, al-Rashidiyah, and Sharikhan"", ""source_url"": ""https://x.com/AlexandruC4/status/2029983079343816860"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 10, ""attributed_side"": ""us_israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1"", ""scrub_note"": ""About ten explosions in Mosul from airstrikes on resistance positions; attributed to the US/Israel bloc.""}"
smap:LUAM-22826097,strikemap_master,LUAM-22826097,strike,,"Israeli warplanes launch an airstrike on the town of Aita al-Shaab, southern Lebanon",North District,2026-03-06T18:00:00+00:00,2026-03-06,"[""lebanon""]",lebanon,North District,israel,,,,israel,33.09085,35.348,point,,,1,liveuamap,https://x.com/ShehabAgency/status/2029980423812510133,kinetic_confirmed,1de70e016fb628ee,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22826097"", ""location"": ""North District"", ""date"": ""2026-03-06"", ""datetime_utc"": ""2026-03-06T18:00:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Israeli warplanes launch an airstrike on the town of Aita al-Shaab, southern Lebanon"", ""source_url"": ""https://x.com/ShehabAgency/status/2029980423812510133"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
